"","x"
"Number of MRMR features","12"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.743811033168458"
"Ridge","0.757639363513674"
"Elastic net","0.757928040596179"
"Random forest","0.902173913043478"
"KDPI","0.531144350393107"
