"","x"
"Number of MRMR features","25"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.867858355978261"
"Ridge","0.871538698735738"
"Elastic net","0.869510612601501"
"Random forest","0.946875"
"KDPI","0.526701704537375"
