"","x"
"Number of MRMR features","3"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.688903447257695"
"Ridge","0.684628897672376"
"Elastic net","0.690449172980229"
"Random forest","0.899181865909621"
"KDPI","0.522369971796772"
