"","x"
"Number of MRMR features","99"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.763858695652174"
"Ridge","0.318759381743128"
"Elastic net","0.779891304347826"
"Random forest","0.919021739130435"
"KDPI","0.531028699949876"
