"","x"
"Number of MRMR features","8"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.741243774397631"
"Ridge","0.745079968018455"
"Elastic net","0.741298725637181"
"Random forest","0.9"
"KDPI","0.53487272694504"
