"","x"
"Number of MRMR features","40"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.844645132300412"
"Ridge","0.831586849356648"
"Elastic net","0.78591577935522"
"Random forest","0.919972826086957"
"KDPI","0.527794252500213"
