"","x"
"Number of MRMR features","23"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.812771739130435"
"Ridge","0.815247296112401"
"Elastic net","0.849970910485551"
"Random forest","0.927853260869565"
"KDPI","0.549328682290061"
