"","x"
"Number of MRMR features","92"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.729619565217391"
"Ridge","0.339140727931489"
"Elastic net","0.769951716244418"
"Random forest","0.902912274923144"
"KDPI","0.526310862591801"
