"","x"
"Number of MRMR features","67"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.82955886747348"
"Ridge","0.832320304032817"
"Elastic net","0.773913043478261"
"Random forest","0.912228260869565"
"KDPI","0.5247080838777"
