"","x"
"Number of MRMR features","73"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","320.835751768152"
"Ridge","320.26580798062"
"Elastic net","295.034807227954"
"Random forest","193.05192989695"
"KDPI","334.158224092983"
