"","x"
"Number of MRMR features","29"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","272.107548353253"
"Ridge","280.468938311296"
"Elastic net","280.659726954468"
"Random forest","159.839370330153"
"KDPI","330.775226125947"
