"","x"
"Number of MRMR features","56"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","321.506063531148"
"Ridge","295.955156324239"
"Elastic net","304.74048721336"
"Random forest","165.053007482107"
"KDPI","336.018429943653"
