"","x"
"Number of MRMR features","95"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","323.688351623295"
"Ridge","277.169751032942"
"Elastic net","330.167502619624"
"Random forest","167.52087271652"
"KDPI","334.152112500844"
