"","x"
"Number of MRMR features","13"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","265.107734480957"
"Ridge","265.108855204578"
"Elastic net","262.872091081416"
"Random forest","152.959949995295"
"KDPI","341.461214570684"
