"","x"
"Number of MRMR features","52"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","316.353029356837"
"Ridge","310.651227083944"
"Elastic net","297.797168307353"
"Random forest","163.392238768504"
"KDPI","336.43911882512"
