"","x"
"Number of MRMR features","28"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.846686944008373"
"Ridge","0.862858392785032"
"Elastic net","0.854231802638007"
"Random forest","0.946467391304348"
"KDPI","0.533630690967647"
