"","x"
"Number of MRMR features","64"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.858318340829585"
"Ridge","0.830116419930951"
"Elastic net","0.822358325481222"
"Random forest","0.936277173913043"
"KDPI","0.530971378921359"
