"","x"
"Number of MRMR features","2"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.550271739130435"
"Ridge","0.539802170222189"
"Elastic net","0.549184782608696"
"Random forest","0.876902173913043"
"KDPI","0.47308561309233"
