"","x"
"Number of MRMR features","77"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.843475516029864"
"Ridge","0.799184782608696"
"Elastic net","0.815244870542257"
"Random forest","0.929211956521739"
"KDPI","0.513739383529885"
