"","x"
"Number of MRMR features","88"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.765147166585247"
"Ridge","0.85563329010534"
"Elastic net","0.758967391304348"
"Random forest","0.932336956521739"
"KDPI","0.52597093307279"
