"","x"
"Number of MRMR features","36"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.870793804949023"
"Ridge","0.842462903873844"
"Elastic net","0.816991243961353"
"Random forest","0.941304347826087"
"KDPI","0.517581845112902"
