"","x"
"Number of MRMR features","19"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.833992183013481"
"Ridge","0.84473972520384"
"Elastic net","0.838047530885264"
"Random forest","0.940353260869565"
"KDPI","0.522381757316835"
