"","x"
"Number of MRMR features","66"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.758617411495491"
"Ridge","0.873081861202979"
"Elastic net","0.760326086956522"
"Random forest","0.938179347826087"
"KDPI","0.538397192491599"
