"","x"
"Number of MRMR features","73"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.759823781291173"
"Ridge","0.855669643430722"
"Elastic net","0.759782608695652"
"Random forest","0.934510869565217"
"KDPI","0.525848724027907"
