"","x"
"Number of MRMR features","49"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.862771739130435"
"Ridge","0.864088344367848"
"Elastic net","0.823641304347826"
"Random forest","0.937771739130435"
"KDPI","0.518814291790386"
