"","x"
"Number of MRMR features","90"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.74483234295416"
"Ridge","0.854219722693831"
"Elastic net","0.740277922139416"
"Random forest","0.932880434782609"
"KDPI","0.541430986749468"
