"","x"
"Number of MRMR features","33"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.836684782608696"
"Ridge","0.858437205993062"
"Elastic net","0.841462862318841"
"Random forest","0.938516963109354"
"KDPI","0.504269697510035"
