"","x"
"Number of MRMR features","80"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","343.67949813444"
"Ridge","419.209613657781"
"Elastic net","314.835966539694"
"Random forest","173.081124590746"
"KDPI","334.821464077647"
