"","x"
"Number of MRMR features","16"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","251.392598644018"
"Ridge","258.150486092596"
"Elastic net","249.736439593546"
"Random forest","167.35509344513"
"KDPI","330.452997839196"
