"","x"
"Number of MRMR features","76"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","349.026576333159"
"Ridge","412.846059064643"
"Elastic net","302.752894052922"
"Random forest","183.410874460923"
"KDPI","334.604816327511"
