"","x"
"Number of MRMR features","25"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","257.010560489703"
"Ridge","263.517532907424"
"Elastic net","252.537897981026"
"Random forest","184.391961701752"
"KDPI","336.710428730303"
