"","x"
"Number of MRMR features","6"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","274.465061889943"
"Ridge","271.830291449169"
"Elastic net","270.453402947138"
"Random forest","212.399528388253"
"KDPI","322.156937476584"
