"","x"
"Number of MRMR features","97"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.818269619060439"
"Ridge","0.317319025122413"
"Elastic net","0.830163043478261"
"Random forest","0.894934398331137"
"KDPI","0.519998791033249"
