"","x"
"Number of MRMR features","86"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.814945652173913"
"Ridge","0.831053977655135"
"Elastic net","0.760054347826087"
"Random forest","0.890217391304348"
"KDPI","0.528541910233355"
