"","x"
"Number of MRMR features","30"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.822653378121435"
"Ridge","0.783612481521518"
"Elastic net","0.814422163918041"
"Random forest","0.908016304347826"
"KDPI","0.515368382242445"
