"","x"
"Number of MRMR features","65"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.838858695652174"
"Ridge","0.36561098386603"
"Elastic net","0.798600067117148"
"Random forest","0.90883152173913"
"KDPI","0.537486631795909"
