"","x"
"Number of MRMR features","49"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.838023286237572"
"Ridge","0.761707235304249"
"Elastic net","0.799860670259098"
"Random forest","0.898641304347826"
"KDPI","0.529530862018599"
