"","x"
"Number of MRMR features","53"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.832065217391304"
"Ridge","0.76910414106589"
"Elastic net","0.791105843354918"
"Random forest","0.888315217391304"
"KDPI","0.535839397716872"
