"","x"
"Number of MRMR features","80"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.831521739130435"
"Ridge","0.839888010540184"
"Elastic net","0.832880434782609"
"Random forest","0.902445652173913"
"KDPI","0.5383723964116"
