"","x"
"Number of MRMR features","9"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","282.909386287314"
"Ridge","285.591829179548"
"Elastic net","285.790996459514"
"Random forest","201.500723978605"
"KDPI","341.707742830854"
