"","x"
"Number of MRMR features","35"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","280.100965511897"
"Ridge","341.809338441041"
"Elastic net","286.888242470807"
"Random forest","160.876710375838"
"KDPI","339.035160229088"
