"","x"
"Number of MRMR features","54"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","297.008176814229"
"Ridge","331.3871416043"
"Elastic net","288.972865718333"
"Random forest","165.036085070465"
"KDPI","338.018694644553"
