"","x"
"Number of MRMR features","8"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","284.139931127706"
"Ridge","287.959893577818"
"Elastic net","284.841602969834"
"Random forest","179.342326924455"
"KDPI","337.569058972227"
