"","x"
"Number of MRMR features","9"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","275.803125882729"
"Ridge","281.586903202069"
"Elastic net","274.950320134311"
"Random forest","158.90588565514"
"KDPI","327.538376190626"
