"","x"
"Number of MRMR features","25"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","316.601900097488"
"Ridge","304.017262590667"
"Elastic net","302.476954710557"
"Random forest","193.570401651367"
"KDPI","338.864821518858"
