"","x"
"Number of MRMR features","99"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","369.468903651579"
"Ridge","305.647493025988"
"Elastic net","363.319336730181"
"Random forest","178.327149397805"
"KDPI","334.793703739767"
