"","x"
"Number of MRMR features","44"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","341.420981604448"
"Ridge","335.196802448755"
"Elastic net","333.425514618196"
"Random forest","177.713813672469"
"KDPI","337.493699792501"
