"","x"
"Number of MRMR features","6"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","287.666267207572"
"Ridge","284.282265383164"
"Elastic net","284.347825127701"
"Random forest","169.94600291928"
"KDPI","330.976694897312"
