"","x"
"Number of MRMR features","94"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.843372610171994"
"Ridge","0.662712634203555"
"Elastic net","0.351358695652174"
"Random forest","0.912630821559393"
"KDPI","0.516313252396327"
