"","x"
"Number of MRMR features","10"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.722457344023024"
"Ridge","0.719140584849419"
"Elastic net","0.716610557751828"
"Random forest","0.903739208213425"
"KDPI","0.550972345459923"
