"","x"
"Number of MRMR features","82"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.697129866439329"
"Ridge","0.807934645366711"
"Elastic net","0.315760869565217"
"Random forest","0.906929347826087"
"KDPI","0.528408061594203"
