"","x"
"Number of MRMR features","57"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.714802149487054"
"Ridge","0.776231832592227"
"Elastic net","0.752173913043478"
"Random forest","0.911277173913043"
"KDPI","0.525565787383549"
