"","x"
"Number of MRMR features","34"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.844710614178782"
"Ridge","0.869782091737504"
"Elastic net","0.848575435329873"
"Random forest","0.943614130434783"
"KDPI","0.513038765082172"
