"","x"
"Number of MRMR features","31"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.842644296987917"
"Ridge","0.860482632048035"
"Elastic net","0.840061719107639"
"Random forest","0.946603260869565"
"KDPI","0.531738373266927"
