"","x"
"Number of MRMR features","49"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.857815434642447"
"Ridge","0.862638596692888"
"Elastic net","0.814402173913043"
"Random forest","0.930570652173913"
"KDPI","0.549940274475797"
