"","x"
"Number of MRMR features","54"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.852865612648221"
"Ridge","0.864585368832438"
"Elastic net","0.816711956521739"
"Random forest","0.931657608695652"
"KDPI","0.533960729285336"
