"","x"
"Number of MRMR features","67"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.738850135013501"
"Ridge","0.34405959752322"
"Elastic net","0.838420797133794"
"Random forest","0.899592391304348"
"KDPI","0.53289870714172"
