"","x"
"Number of MRMR features","88"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.748474983367902"
"Ridge","0.342181788130979"
"Elastic net","0.783937103269401"
"Random forest","0.9"
"KDPI","0.529891304347826"
