"","x"
"Number of MRMR features","41"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","298.058900664801"
"Ridge","289.467287370095"
"Elastic net","291.019947119182"
"Random forest","165.721802645048"
"KDPI","339.541645283097"
