"","x"
"Number of MRMR features","17"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","260.237605868092"
"Ridge","267.81853002279"
"Elastic net","269.790247041634"
"Random forest","151.463458560619"
"KDPI","333.563443014482"
