"","x"
"Number of MRMR features","79"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","329.240737379207"
"Ridge","317.55563532116"
"Elastic net","325.611878936105"
"Random forest","173.262594728702"
"KDPI","331.941831706989"
