"","x"
"Number of MRMR features","21"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","269.398400846396"
"Ridge","272.12787089384"
"Elastic net","280.762281182027"
"Random forest","173.231724483301"
"KDPI","336.616769582729"
