"","x"
"Number of MRMR features","71"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","321.672586452504"
"Ridge","304.97671058412"
"Elastic net","317.996132346512"
"Random forest","162.36470547271"
"KDPI","335.103370847278"
