"","x"
"Number of MRMR features","83"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","325.30362842819"
"Ridge","312.64820279714"
"Elastic net","321.657767856646"
"Random forest","188.979798444242"
"KDPI","330.448555093577"
